PERMNO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,IssuerNm,UGVKEY,APERMNO,conm,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,costat
10421,31/07/1987,8.250000,-0.029412,414413,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,31/08/1987,7.375000,-0.106061,162660,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,30/09/1987,6.250000,-0.152542,128237,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,30/10/1987,5.375000,-0.140000,216999,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,30/11/1987,4.000000,-0.255814,183097,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,31/12/1987,3.500000,-0.125000,264487,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,29/01/1988,5.625000,0.617857,251209,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,29/02/1988,5.000000,-0.111111,178841,4144,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,31/03/1988,5.250000,0.050000,82175,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1987,INDL,C,D,STD,USD,5.1529,A
10421,29/04/1988,4.687500,-0.107143,226280,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,31/05/1988,5.500000,0.173333,48100,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,30/06/1988,5.625000,0.022727,57633,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,29/07/1988,5.750000,0.022222,121334,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,31/08/1988,5.250000,-0.086957,90650,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,30/09/1988,5.500000,0.047619,40580,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,31/10/1988,5.500000,0.000000,177734,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,30/11/1988,4.875000,-0.113636,274270,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,30/12/1988,5.125000,0.061795,298110,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,31/01/1989,5.875000,0.146341,318374,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,28/02/1989,6.125000,0.042553,126800,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,31/03/1989,7.125000,0.163265,419736,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1988,INDL,C,D,STD,USD,4.8095,A
10421,28/04/1989,7.375000,0.035088,190200,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,31/05/1989,7.625000,0.033898,139215,5180,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,30/06/1989,8.250000,0.081967,254874,5200,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,31/07/1989,8.625000,0.055491,192345,5200,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,31/08/1989,9.250000,0.072464,267549,5200,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,29/09/1989,8.375000,-0.094595,61445,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,31/10/1989,8.250000,-0.014925,86039,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,30/11/1989,7.375000,-0.106061,56425,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,29/12/1989,6.625000,-0.094508,133237,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,31/01/1990,6.000000,-0.094340,120879,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,28/02/1990,5.500000,-0.083333,104610,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,30/03/1990,7.375000,0.340909,145995,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1989,INDL,C,D,STD,USD,5.4807,A
10421,30/04/1990,7.250000,-0.016949,90051,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/05/1990,6.500000,-0.103448,168895,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,29/06/1990,8.125000,0.270000,536890,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/07/1990,8.500000,0.046154,223985,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/08/1990,7.000000,-0.176471,286421,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,28/09/1990,6.500000,-0.071429,159000,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/10/1990,5.875000,-0.096154,91790,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,30/11/1990,5.625000,-0.042553,72400,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/12/1990,6.000000,0.076053,101868,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,31/01/1991,6.000000,0.000000,180847,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,28/02/1991,6.625000,0.104167,169193,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,28/03/1991,6.750000,0.018868,255519,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1990,INDL,C,D,STD,USD,6.2275,A
10421,30/04/1991,6.000000,-0.111111,304810,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/05/1991,5.750000,-0.041667,100240,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,28/06/1991,5.625000,-0.021739,150097,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/07/1991,5.625000,0.005714,135940,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,30/08/1991,5.500000,-0.022222,535056,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,30/09/1991,5.125000,-0.068182,1079580,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/10/1991,4.875000,-0.048780,538960,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,29/11/1991,5.750000,0.179487,506060,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/12/1991,7.000000,0.228551,437946,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/01/1992,7.875000,0.125000,811932,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,28/02/1992,8.000000,0.015873,451395,5213,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,31/03/1992,11.250000,0.406250,1587563,5249,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1991,INDL,C,D,STD,USD,6.4308,A
10421,30/04/1992,9.000000,-0.200000,517986,5249,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,29/05/1992,7.250000,-0.194444,460333,5249,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,30/06/1992,7.125000,-0.017241,211665,5253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,31/07/1992,9.250000,0.298246,340866,5253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,31/08/1992,9.125000,-0.011290,398665,5253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,30/09/1992,9.250000,0.013699,375949,5256,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,30/10/1992,12.750000,0.378378,1584208,5256,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,30/11/1992,14.750000,0.156863,2026303,5256,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,31/12/1992,14.500000,-0.012881,1228516,5329,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,29/01/1993,17.750000,0.224138,1021915,5329,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,26/02/1993,16.000000,-0.098592,797886,5329,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,31/03/1993,26.500000,0.656250,1470076,5329,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1992,INDL,C,D,STD,USD,6.7270,A
10421,30/04/1993,26.000000,-0.018868,1116097,5329,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,28/05/1993,20.750000,0.197115,1752968,7994,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,30/06/1993,16.250000,-0.216867,3690395,10166,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,30/07/1993,19.500000,0.200000,2648388,10166,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,31/08/1993,24.500000,0.261591,3596851,10166,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,30/09/1993,24.500000,0.000000,1034031,10231,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,29/10/1993,28.625000,0.168367,2442098,10231,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,30/11/1993,30.750000,0.074236,1963648,10231,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,31/12/1993,34.500000,0.123718,1891995,10281,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,31/01/1994,34.500000,0.000000,1181239,10281,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,28/02/1994,33.250000,-0.036232,2437602,10281,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,31/03/1994,34.750000,0.045113,1576796,11445,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1993,INDL,C,D,STD,USD,7.9639,A
10421,29/04/1994,38.625000,0.111511,1434565,11445,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,31/05/1994,32.250000,-0.165049,2415361,11445,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,30/06/1994,25.500000,-0.203335,3346467,11461,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,29/07/1994,26.687500,0.046569,2390875,11461,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,31/08/1994,27.750000,0.039813,1634911,11461,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,30/09/1994,22.187500,-0.200450,1945250,11468,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,31/10/1994,20.500000,-0.076056,3819035,11468,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,30/11/1994,14.250000,-0.304878,6080805,11468,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,30/12/1994,12.500000,-0.117609,5187911,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,31/01/1995,13.375000,0.070000,3527373,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,28/02/1995,14.500000,0.084112,3162134,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,31/03/1995,14.875000,0.025862,1977887,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1994,INDL,C,D,STD,USD,10.7285,A
10421,28/04/1995,17.750000,0.193277,1608276,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,31/05/1995,15.375000,-0.133803,1887027,10318,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,30/06/1995,22.625000,0.483975,4640497,10322,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,31/07/1995,20.250000,-0.104972,3222969,10322,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,31/08/1995,22.625000,0.117284,3452191,10322,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,29/09/1995,19.000000,-0.160221,3599150,10325,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,31/10/1995,17.125000,-0.098684,2645419,10325,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,30/11/1995,13.750000,-0.197080,1759468,10325,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,29/12/1995,12.875000,-0.058036,1631696,10253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,31/01/1996,13.000000,0.009709,1241140,10253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,29/02/1996,12.625000,-0.028846,1236163,10253,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,29/03/1996,13.125000,0.039604,925612,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1995,INDL,C,D,STD,USD,11.4057,A
10421,30/04/1996,14.875000,0.133333,2302759,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/05/1996,19.125000,0.285714,2982484,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,28/06/1996,18.625000,-0.022070,1114606,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/07/1996,16.750000,-0.100671,965572,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,30/08/1996,17.125000,0.022388,865305,10047,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,30/09/1996,14.250000,-0.164938,912529,10096,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/10/1996,15.000000,0.052632,2392825,10096,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,29/11/1996,14.375000,-0.041667,946153,10096,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/12/1996,13.875000,-0.031366,734736,10121,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/01/1997,13.000000,-0.063063,801840,10121,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,28/02/1997,12.187500,-0.062500,1082804,10121,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,31/03/1997,13.000000,0.070581,615350,10150,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1996,INDL,C,D,STD,USD,11.5258,A
10421,30/04/1997,12.750000,-0.019231,525410,10150,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,30/05/1997,15.125000,0.186275,1647349,10150,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,30/06/1997,15.625000,0.036188,2202810,10178,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,31/07/1997,16.750000,0.072000,2216950,10178,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,29/08/1997,19.125000,0.141791,1155025,10178,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,30/09/1997,19.750000,0.035278,1248723,10194,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,31/10/1997,24.250000,0.227848,2723795,10194,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,28/11/1997,24.250000,0.000000,1517123,10194,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,31/12/1997,29.625000,0.223812,2544886,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,30/01/1998,37.000000,0.248945,3620052,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,27/02/1998,39.000000,0.054054,6457345,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,31/03/1998,36.500000,-0.062846,4058956,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1997,INDL,C,D,STD,USD,12.2711,A
10421,30/04/1998,40.500000,0.109589,4543178,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,29/05/1998,43.250000,0.067901,2804463,10317,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,30/06/1998,28.000000,0.296185,4902914,24181,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,31/07/1998,27.000000,-0.035714,8926405,24181,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,31/08/1998,21.000000,-0.222222,4064154,24181,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,30/09/1998,19.125000,-0.087889,9877281,24240,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,30/10/1998,25.500000,0.333333,5565755,24240,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,30/11/1998,27.062500,0.061275,3330214,24240,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,31/12/1998,32.687500,0.209031,5176250,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,29/01/1999,36.062500,0.103250,5208822,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,26/02/1999,31.437500,-0.128250,3443480,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,31/03/1999,28.875000,-0.081511,3845765,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1998,INDL,C,D,STD,USD,17.5871,A
10421,30/04/1999,26.000000,-0.098571,5267492,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,28/05/1999,23.250000,-0.105769,10024409,24271,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,30/06/1999,24.937500,0.073930,5140672,24509,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,30/07/1999,26.875000,0.077694,4357829,24509,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,31/08/1999,20.125000,-0.251163,5495409,24554,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,30/09/1999,21.937500,0.091574,4013825,24554,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,29/10/1999,24.812500,0.131054,5542368,24554,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,30/11/1999,24.500000,-0.012594,5323926,24556,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,31/12/1999,28.000000,0.144039,5084656,24556,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,31/01/2000,27.875000,-0.004464,6274282,24556,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,29/02/2000,29.687500,0.065022,3183889,24556,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,31/03/2000,39.125000,0.319380,6644677,24736,SKYWEST INC,012392,10421,SKYWEST INC,31/03/1999,INDL,C,D,STD,USD,10.4723,A
10421,28/04/2000,42.125000,0.076677,9446905,24736,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,31/05/2000,38.125000,-0.094955,4696251,24736,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,30/06/2000,37.062500,-0.026854,4755492,24836,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,31/07/2000,44.625000,0.204047,4802398,24836,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,31/08/2000,49.687500,0.113445,4859187,24836,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,29/09/2000,51.250000,0.032255,5181734,27781,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,31/10/2000,50.500000,-0.014634,3635320,27781,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,30/11/2000,59.500000,0.178218,4300109,27781,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,29/12/2000,28.750000,-0.032904,8218771,56086,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,31/01/2001,24.812500,-0.136957,11413316,56086,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,28/02/2001,22.687500,-0.085642,6193479,56086,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,30/03/2001,23.250000,0.025769,12343487,56102,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2000,INDL,C,D,STD,USD,12.6221,A
10421,30/04/2001,26.500000,0.139785,10471650,56102,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/05/2001,28.400000,0.071698,8593346,56102,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,29/06/2001,28.000000,-0.013342,8989719,56569,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/07/2001,33.540000,0.197857,10492936,56569,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/08/2001,31.840000,-0.050686,8722114,56569,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,28/09/2001,16.720000,-0.474194,25060844,56754,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/10/2001,18.300000,0.094498,23301731,56754,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,30/11/2001,23.310000,0.273770,14087991,56754,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/12/2001,25.450000,0.092680,15106426,56825,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
10421,31/01/2002,27.400000,0.076621,11005132,56825,SKYWEST INC,012392,10421,SKYWEST INC,31/03/2001,INDL,C,D,STD,USD,8.8771,A
