PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,MthCalDt,UGVKEY,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,csho,costat
10104,2000-08-31,11,ORACLE CORP,Q,90.9375,3743139.0,0.209476,2000-08-31,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2000-09-29,11,ORACLE CORP,Q,78.75,4834700.0,-0.134021,2000-09-29,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2000-10-31,11,ORACLE CORP,Q,33.0,8385084.0,-0.161905,2000-10-31,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2000-11-30,11,ORACLE CORP,Q,26.5,13789090.0,-0.196970,2000-11-30,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2000-12-29,11,ORACLE CORP,Q,29.0625,9302302.0,0.096698,2000-12-29,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2001-01-31,11,ORACLE CORP,Q,29.125,10452830.0,0.002151,2001-01-31,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2001-02-28,11,ORACLE CORP,Q,19.0,9286762.0,-0.347639,2001-02-28,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2001-03-30,11,ORACLE CORP,Q,14.98,14496625.0,-0.211579,2001-03-30,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2001-04-30,11,ORACLE CORP,Q,16.16,11389359.0,0.078772,2001-04-30,12142,31/05/2000,INDL,C,D,STD,USD,2.3014,2807.572,A
10104,2001-05-31,11,ORACLE CORP,Q,15.3,10597293.0,-0.053218,2001-05-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-06-29,11,ORACLE CORP,Q,19.0,10203410.0,0.241830,2001-06-29,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-07-31,11,ORACLE CORP,Q,18.08,6719409.0,-0.048421,2001-07-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-08-31,11,ORACLE CORP,Q,12.21,8767093.0,-0.324668,2001-08-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-09-28,11,ORACLE CORP,Q,12.58,9017168.0,0.030303,2001-09-28,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-10-31,11,ORACLE CORP,Q,13.56,10177091.0,0.077901,2001-10-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-11-30,11,ORACLE CORP,Q,14.03,8466228.0,0.034661,2001-11-30,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2001-12-31,11,ORACLE CORP,Q,13.81,9134658.0,-0.015681,2001-12-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2002-01-31,11,ORACLE CORP,Q,17.26,9958569.0,0.249819,2002-01-31,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2002-02-28,11,ORACLE CORP,Q,16.62,7313404.0,-0.037080,2002-02-28,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2002-03-28,11,ORACLE CORP,Q,12.8,11066805.0,-0.229844,2002-03-28,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2002-04-30,11,ORACLE CORP,Q,10.04,8715277.0,-0.215625,2002-04-30,12142,31/05/2001,INDL,C,D,STD,USD,1.1226,5592.361,A
10104,2002-05-31,11,ORACLE CORP,Q,7.92,13595126.0,-0.211155,2002-05-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-06-28,11,ORACLE CORP,Q,9.47,13042714.0,0.195707,2002-06-28,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-07-31,11,ORACLE CORP,Q,10.009,12527460.0,0.056917,2002-07-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-08-30,11,ORACLE CORP,Q,9.59,9820571.0,-0.041862,2002-08-30,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-09-30,11,ORACLE CORP,Q,7.86,10963258.0,-0.180396,2002-09-30,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-10-31,11,ORACLE CORP,Q,10.19,11237256.0,0.296438,2002-10-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-11-29,11,ORACLE CORP,Q,12.15,9655769.0,0.192345,2002-11-29,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2002-12-31,11,ORACLE CORP,Q,10.8,8841948.0,-0.111111,2002-12-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2003-01-31,11,ORACLE CORP,Q,12.03,9758576.0,0.113889,2003-01-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2003-02-28,11,ORACLE CORP,Q,11.96,7638209.0,-0.005819,2003-02-28,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2003-03-31,11,ORACLE CORP,Q,10.849,10358136.0,-0.092893,2003-03-31,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2003-04-30,11,ORACLE CORP,Q,11.88,7566344.0,0.095032,2003-04-30,12142,31/05/2002,INDL,C,D,STD,USD,1.1263,5431.0,A
10104,2003-05-30,11,ORACLE CORP,Q,13.01,8091461.0,0.095118,2003-05-30,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-06-30,11,ORACLE CORP,Q,12.01,9488110.0,-0.076864,2003-06-30,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-07-31,11,ORACLE CORP,Q,11.99,7471760.0,-0.001665,2003-07-31,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-08-29,11,ORACLE CORP,Q,12.83,7731198.0,0.070058,2003-08-29,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-09-30,11,ORACLE CORP,Q,11.25,12451268.0,-0.123149,2003-09-30,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-10-31,11,ORACLE CORP,Q,11.97,10431082.0,0.064000,2003-10-31,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-11-28,11,ORACLE CORP,Q,12.02,7496490.0,0.004177,2003-11-28,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2003-12-31,11,ORACLE CORP,Q,13.23,9754830.0,0.100665,2003-12-31,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2004-01-30,11,ORACLE CORP,Q,13.86,8814230.0,0.047619,2004-01-30,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2004-02-27,11,ORACLE CORP,Q,12.87,7175345.0,-0.071429,2004-02-27,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2004-03-31,11,ORACLE CORP,Q,12.0,13475836.0,-0.067599,2004-03-31,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2004-04-30,11,ORACLE CORP,Q,11.25,9339864.0,-0.062500,2004-04-30,12142,31/05/2003,INDL,C,D,STD,USD,1.2077,5233.0,A
10104,2004-05-28,11,ORACLE CORP,Q,11.4,7832542.0,0.013333,2004-05-28,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-06-30,11,ORACLE CORP,Q,11.93,11128989.0,0.046491,2004-06-30,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-07-30,11,ORACLE CORP,Q,10.51,11003331.0,-0.119028,2004-07-30,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-08-31,11,ORACLE CORP,Q,9.97,8229516.0,-0.051380,2004-08-31,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-09-30,11,ORACLE CORP,Q,11.28,10766724.0,0.131394,2004-09-30,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-10-29,11,ORACLE CORP,Q,12.66,8623434.0,0.122340,2004-10-29,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-11-30,11,ORACLE CORP,Q,12.74,6789184.0,0.006319,2004-11-30,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2004-12-31,11,ORACLE CORP,Q,13.72,11615463.0,0.076923,2004-12-31,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2005-01-31,11,ORACLE CORP,Q,13.77,10604413.0,0.003644,2005-01-31,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2005-02-28,11,ORACLE CORP,Q,12.95,7541448.0,-0.059550,2005-02-28,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2005-03-31,11,ORACLE CORP,Q,12.48,10574802.0,-0.036293,2005-03-31,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2005-04-29,11,ORACLE CORP,Q,11.56,8727640.0,-0.073718,2005-04-29,12142,31/05/2004,INDL,C,D,STD,USD,1.5461,5171.0,A
10104,2005-05-31,11,ORACLE CORP,Q,12.8,8332476.0,0.107266,2005-05-31,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-06-30,11,ORACLE CORP,Q,13.2,9672683.0,0.031250,2005-06-30,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-07-29,11,ORACLE CORP,Q,13.57,7174040.0,0.028030,2005-07-29,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-08-31,11,ORACLE CORP,Q,12.99,6514883.0,-0.042741,2005-08-31,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-09-30,11,ORACLE CORP,Q,12.4,11013684.0,-0.045420,2005-09-30,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-10-31,11,ORACLE CORP,Q,12.68,8303773.0,0.022581,2005-10-31,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-11-30,11,ORACLE CORP,Q,12.6,7484157.0,-0.006309,2005-11-30,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2005-12-30,11,ORACLE CORP,Q,12.21,11151977.0,-0.030952,2005-12-30,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2006-01-31,11,ORACLE CORP,Q,12.57,10808415.0,0.029484,2006-01-31,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2006-02-28,11,ORACLE CORP,Q,12.42,9196426.0,-0.011933,2006-02-28,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2006-03-31,11,ORACLE CORP,Q,13.69,13605570.0,0.102254,2006-03-31,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2006-04-28,11,ORACLE CORP,Q,14.59,8854244.0,0.065741,2006-04-28,12142,31/05/2005,INDL,C,D,STD,USD,2.1063,5145.0,A
10104,2006-05-31,11,ORACLE CORP,Q,14.22,7231803.0,-0.025360,2006-05-31,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-06-30,11,ORACLE CORP,Q,14.49,9402460.0,0.018987,2006-06-30,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-07-31,11,ORACLE CORP,Q,14.97,7933511.0,0.033126,2006-07-31,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-08-31,11,ORACLE CORP,Q,15.66,8166519.0,0.046092,2006-08-31,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-09-29,11,ORACLE CORP,Q,17.74,11750943.0,0.132822,2006-09-29,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-10-31,11,ORACLE CORP,Q,18.47,7834295.0,0.041150,2006-10-31,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-11-30,11,ORACLE CORP,Q,19.05,6191134.0,0.031402,2006-11-30,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2006-12-29,11,ORACLE CORP,Q,17.14,9402761.0,-0.100262,2006-12-29,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2007-01-31,11,ORACLE CORP,Q,17.16,7852907.0,0.001167,2007-01-31,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2007-02-28,11,ORACLE CORP,Q,16.43,7234361.0,-0.042541,2007-02-28,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2007-03-30,11,ORACLE CORP,Q,18.13,8725634.0,0.103469,2007-03-30,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2007-04-30,11,ORACLE CORP,Q,18.8,5216016.0,0.036955,2007-04-30,12142,31/05/2006,INDL,C,D,STD,USD,2.8693,5232.0,A
10104,2007-05-31,11,ORACLE CORP,Q,19.38,5305336.0,0.030851,2007-05-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-06-29,11,ORACLE CORP,Q,19.71,7480290.0,0.017028,2007-06-29,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-07-31,11,ORACLE CORP,Q,19.12,6301202.0,-0.029934,2007-07-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-08-31,11,ORACLE CORP,Q,20.28,6893081.0,0.060669,2007-08-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-09-28,11,ORACLE CORP,Q,21.65,6536844.0,0.067554,2007-09-28,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-10-31,11,ORACLE CORP,Q,22.17,7113109.0,0.024018,2007-10-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-11-30,11,ORACLE CORP,Q,20.18,8529300.0,-0.089761,2007-11-30,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2007-12-31,11,ORACLE CORP,Q,22.58,7317710.0,0.118930,2007-12-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2008-01-31,11,ORACLE CORP,Q,20.55,9888213.0,-0.089903,2008-01-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2008-02-29,11,ORACLE CORP,Q,18.8,8647170.0,-0.085158,2008-02-29,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2008-03-31,11,ORACLE CORP,Q,19.56,10274542.0,0.040426,2008-03-31,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2008-04-30,11,ORACLE CORP,Q,20.85,7545376.0,0.065951,2008-04-30,12142,31/05/2007,INDL,C,D,STD,USD,3.3129,5107.0,A
10104,2008-05-30,11,ORACLE CORP,Q,22.84,6041238.0,0.095444,2008-05-30,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-06-30,11,ORACLE CORP,Q,21.0,7863048.0,-0.080560,2008-06-30,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-07-31,11,ORACLE CORP,Q,21.53,7468564.0,0.025238,2008-07-31,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-08-29,11,ORACLE CORP,Q,21.93,5934416.0,0.018579,2008-08-29,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-09-30,11,ORACLE CORP,Q,20.31,11197326.0,-0.073871,2008-09-30,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-10-31,11,ORACLE CORP,Q,18.29,13493636.0,-0.099458,2008-10-31,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-11-28,11,ORACLE CORP,Q,16.09,9381590.0,-0.120284,2008-11-28,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2008-12-31,11,ORACLE CORP,Q,17.73,8833287.0,0.101927,2008-12-31,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2009-01-30,11,ORACLE CORP,Q,16.83,6931948.0,-0.050761,2009-01-30,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2009-02-27,11,ORACLE CORP,Q,15.54,6744462.0,-0.076649,2009-02-27,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2009-03-31,11,ORACLE CORP,Q,18.07,10946045.0,0.162806,2009-03-31,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2009-04-30,11,ORACLE CORP,Q,19.34,7845231.0,0.073049,2009-04-30,12142,31/05/2008,INDL,C,D,STD,USD,4.4709,5150.0,A
10104,2009-05-29,11,ORACLE CORP,Q,19.59,6083355.0,0.012927,2009-05-29,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-06-30,11,ORACLE CORP,Q,21.42,8168572.0,0.093415,2009-06-30,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-07-31,11,ORACLE CORP,Q,22.13,6422062.0,0.035481,2009-07-31,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-08-31,11,ORACLE CORP,Q,21.88,5265281.0,-0.011297,2009-08-31,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-09-30,11,ORACLE CORP,Q,20.84,7714195.0,-0.047532,2009-09-30,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-10-30,11,ORACLE CORP,Q,21.1,8219078.0,0.014875,2009-10-30,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-11-30,11,ORACLE CORP,Q,22.08,4689290.0,0.046445,2009-11-30,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2009-12-31,11,ORACLE CORP,Q,24.53,6023561.0,0.110960,2009-12-31,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2010-01-29,11,ORACLE CORP,Q,23.06,6068156.0,-0.057888,2010-01-29,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2010-02-26,11,ORACLE CORP,Q,24.65,5771538.0,0.068951,2010-02-26,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2010-03-31,11,ORACLE CORP,Q,25.71,6618577.0,0.043002,2010-03-31,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2010-04-30,11,ORACLE CORP,Q,25.8675,5580407.0,0.008071,2010-04-30,12142,31/05/2009,INDL,C,D,STD,USD,5.013,5005.0,A
10104,2010-05-28,11,ORACLE CORP,Q,22.57,7406752.0,-0.127477,2010-05-28,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-06-30,11,ORACLE CORP,Q,21.46,6282398.0,-0.049180,2010-06-30,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-07-30,11,ORACLE CORP,Q,23.64,6447152.0,0.103914,2010-07-30,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-08-31,11,ORACLE CORP,Q,21.845,5306818.0,-0.075931,2010-08-31,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-09-30,11,ORACLE CORP,Q,26.85,10619524.0,0.229114,2010-09-30,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-10-29,11,ORACLE CORP,Q,29.38,7612951.0,0.096089,2010-10-29,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-11-30,11,ORACLE CORP,Q,27.045,6097673.0,-0.079476,2010-11-30,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2010-12-31,11,ORACLE CORP,Q,31.3,5993327.0,0.157330,2010-12-31,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2011-01-31,11,ORACLE CORP,Q,32.03,5861822.0,0.024920,2011-01-31,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2011-02-28,11,ORACLE CORP,Q,32.9,4033709.0,0.027162,2011-02-28,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2011-03-31,11,ORACLE CORP,Q,33.4325,6727022.0,0.016185,2011-03-31,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2011-04-29,11,ORACLE CORP,Q,35.96,5360104.0,0.077395,2011-04-29,12142,31/05/2010,INDL,C,D,STD,USD,6.1277,5026.0,A
10104,2011-05-31,11,ORACLE CORP,Q,34.22,5150245.0,-0.048387,2011-05-31,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-06-30,11,ORACLE CORP,Q,32.91,7037667.0,-0.038282,2011-06-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-07-29,11,ORACLE CORP,Q,30.58,5631645.0,-0.068976,2011-07-29,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-08-31,11,ORACLE CORP,Q,28.07,11160863.0,-0.082080,2011-08-31,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-09-30,11,ORACLE CORP,Q,28.74,8867198.0,0.023869,2011-09-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-10-31,11,ORACLE CORP,Q,32.77,6729426.0,0.142310,2011-10-31,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-11-30,11,ORACLE CORP,Q,31.35,5435064.0,-0.043332,2011-11-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2011-12-30,11,ORACLE CORP,Q,25.65,7487923.0,-0.181818,2011-12-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2012-01-31,11,ORACLE CORP,Q,28.21,7248771.0,0.102144,2012-01-31,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2012-02-29,11,ORACLE CORP,Q,29.255,5679684.0,0.037044,2012-02-29,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2012-03-30,11,ORACLE CORP,Q,29.16,8170098.0,-0.003247,2012-03-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2012-04-30,11,ORACLE CORP,Q,29.4,5364162.0,0.010288,2012-04-30,12142,31/05/2011,INDL,C,D,STD,USD,7.8485,5068.0,A
10104,2012-05-31,11,ORACLE CORP,Q,26.47,6501551.0,-0.099660,2012-05-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-06-29,11,ORACLE CORP,Q,29.7,6410934.0,0.122025,2012-06-29,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-07-31,11,ORACLE CORP,Q,30.2,4806742.0,0.018855,2012-07-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-08-31,11,ORACLE CORP,Q,31.65,3976014.0,0.048013,2012-08-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-09-28,11,ORACLE CORP,Q,31.46,4922048.0,-0.006003,2012-09-28,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-10-31,11,ORACLE CORP,Q,31.08,4848439.0,-0.010172,2012-10-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-11-30,11,ORACLE CORP,Q,32.175,4017954.0,0.035232,2012-11-30,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2012-12-31,11,ORACLE CORP,Q,33.32,4996253.0,0.041181,2012-12-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2013-01-31,11,ORACLE CORP,Q,35.51,4003070.0,0.065726,2013-01-31,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2013-02-28,11,ORACLE CORP,Q,34.24,3455209.0,-0.035764,2013-02-28,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2013-03-28,11,ORACLE CORP,Q,32.33,6380343.0,-0.055783,2013-03-28,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2013-04-30,11,ORACLE CORP,Q,32.78,5429003.0,0.013919,2013-04-30,12142,31/05/2012,INDL,C,D,STD,USD,8.9068,4905.0,A
10104,2013-05-31,11,ORACLE CORP,Q,33.78,4736141.0,0.030506,2013-05-31,12142,31/05/2013,INDL,C,D,STD,USD,9.61,4646.0,A
10104,2013-06-28,11,ORACLE CORP,Q,30.71,6977554.0,-0.090882,2013-06-28,12142,31/05/2013,INDL,C,D,STD,USD,9.61,4646.0,A
10107,1987-01-30,11,MICROSOFT CORP,Q,73.125,68271.0,0.515544,1987-01-30,12141,30/06/1986,INDL,C,D,STD,USD,5.4597,25.52,A
10107,1987-02-27,11,MICROSOFT CORP,Q,76.75,61307.0,0.049573,1987-02-27,12141,30/06/1986,INDL,C,D,STD,USD,5.4597,25.52,A
10107,1987-03-31,11,MICROSOFT CORP,Q,96.75,62044.0,0.260586,1987-03-31,12141,30/06/1986,INDL,C,D,STD,USD,5.4597,25.52,A
10107,1987-04-30,11,MICROSOFT CORP,Q,104.0,73649.0,0.074935,1987-04-30,12141,30/06/1986,INDL,C,D,STD,USD,5.4597,25.52,A
10107,1987-05-29,11,MICROSOFT CORP,Q,115.25,76247.0,0.108173,1987-05-29,12141,30/06/1986,INDL,C,D,STD,USD,5.4597,25.52,A
10107,1987-06-30,11,MICROSOFT CORP,Q,102.0,60149.0,-0.114967,1987-06-30,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-07-31,11,MICROSOFT CORP,Q,94.0,63151.0,-0.078431,1987-07-31,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-08-31,11,MICROSOFT CORP,Q,118.75,70736.0,0.263298,1987-08-31,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-09-30,11,MICROSOFT CORP,Q,66.25,78974.0,0.115789,1987-09-30,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-10-30,11,MICROSOFT CORP,Q,49.75,249749.0,-0.249057,1987-10-30,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-11-30,11,MICROSOFT CORP,Q,44.75,107893.0,-0.100503,1987-11-30,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1987-12-31,11,MICROSOFT CORP,Q,54.25,122916.0,0.212290,1987-12-31,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
10107,1988-01-29,11,MICROSOFT CORP,Q,55.75,136982.0,0.027650,1988-01-29,12141,30/06/1987,INDL,C,D,STD,USD,9.0718,26.357,A
