PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET
11618,31/12/1993,11,FASTENAL CO,Q,31.0,9377.0,0.042017
11618,31/01/1994,11,FASTENAL CO,Q,34.25,11123.0,0.104839
11618,28/02/1994,11,FASTENAL CO,Q,35.0,17760.0,0.021898
11618,31/03/1994,11,FASTENAL CO,Q,32.5,45843.0,-0.070286
11618,29/04/1994,11,FASTENAL CO,Q,32.0,42082.0,-0.015385
11618,31/05/1994,11,FASTENAL CO,Q,32.5,29178.0,0.015625
11618,30/06/1994,11,FASTENAL CO,Q,33.75,38512.0,0.038462
11618,29/07/1994,11,FASTENAL CO,Q,36.25,21586.0,0.074074
11618,31/08/1994,11,FASTENAL CO,Q,39.25,26815.0,0.082759
11618,30/09/1994,11,FASTENAL CO,Q,41.375,20430.0,0.054140
11618,31/10/1994,11,FASTENAL CO,Q,44.9375,26843.0,0.086103
11618,30/11/1994,11,FASTENAL CO,Q,42.1875,22682.0,-0.061196
11618,30/12/1994,11,FASTENAL CO,Q,40.875,22799.0,-0.031111
11618,31/01/1995,11,FASTENAL CO,Q,42.9375,27469.0,0.050459
11618,28/02/1995,11,FASTENAL CO,Q,46.75,17064.0,0.089723
11618,31/03/1995,11,FASTENAL CO,Q,24.625,19179.0,0.053476
11618,28/04/1995,11,FASTENAL CO,Q,26.5,26523.0,0.076142
11618,31/05/1995,11,FASTENAL CO,Q,28.5,25568.0,0.075472
11618,30/06/1995,11,FASTENAL CO,Q,27.3125,64276.0,-0.041667
11618,31/07/1995,11,FASTENAL CO,Q,33.5,35178.0,0.226545
11618,31/08/1995,11,FASTENAL CO,Q,33.0,17120.0,-0.014925
11618,29/09/1995,11,FASTENAL CO,Q,36.5,26401.0,0.106061
11618,31/10/1995,11,FASTENAL CO,Q,34.8125,32698.0,-0.046233
11618,30/11/1995,11,FASTENAL CO,Q,41.5,43722.0,0.192101
11618,29/12/1995,11,FASTENAL CO,Q,42.25,45243.0,0.018072
11618,31/01/1996,11,FASTENAL CO,Q,33.875,101265.0,-0.198225
11618,29/02/1996,11,FASTENAL CO,Q,35.875,41114.0,0.059631
11618,29/03/1996,11,FASTENAL CO,Q,38.5,30232.0,0.073171
11618,30/04/1996,11,FASTENAL CO,Q,38.25,70034.0,-0.006494
11618,31/05/1996,11,FASTENAL CO,Q,45.0,40207.0,0.176471
11618,28/06/1996,11,FASTENAL CO,Q,43.5,31138.0,-0.033333
11618,31/07/1996,11,FASTENAL CO,Q,43.0,79711.0,-0.011494
11618,30/08/1996,11,FASTENAL CO,Q,46.75,37669.0,0.087209
11618,30/09/1996,11,FASTENAL CO,Q,49.5,32197.0,0.058824
11618,31/10/1996,11,FASTENAL CO,Q,46.25,57648.0,-0.065657
11618,29/11/1996,11,FASTENAL CO,Q,43.0,19608.0,-0.070270
11618,31/12/1996,11,FASTENAL CO,Q,45.75,27459.0,0.063953
11618,31/01/1997,11,FASTENAL CO,Q,37.75,78320.0,-0.174863
11618,28/02/1997,11,FASTENAL CO,Q,36.25,43896.0,-0.039205
11618,31/03/1997,11,FASTENAL CO,Q,35.0,58709.0,-0.034483
11618,30/04/1997,11,FASTENAL CO,Q,39.0,55324.0,0.114286
11618,30/05/1997,11,FASTENAL CO,Q,46.75,46482.0,0.198718
11618,30/06/1997,11,FASTENAL CO,Q,49.0,49937.0,0.048128
11618,31/07/1997,11,FASTENAL CO,Q,55.9375,41570.0,0.141582
11618,29/08/1997,11,FASTENAL CO,Q,57.625,40189.0,0.030168
11618,30/09/1997,11,FASTENAL CO,Q,53.25,39086.0,-0.075922
11618,31/10/1997,11,FASTENAL CO,Q,49.0,48684.0,-0.079812
11618,28/11/1997,11,FASTENAL CO,Q,53.0,20938.0,0.081633
11618,31/12/1997,11,FASTENAL CO,Q,38.25,75621.0,-0.278302
11618,30/01/1998,11,FASTENAL CO,Q,43.9375,63955.0,0.148693
11618,27/02/1998,11,FASTENAL CO,Q,43.875,39719.0,-0.000967
11618,31/03/1998,11,FASTENAL CO,Q,43.375,50345.0,-0.011396
11618,30/04/1998,11,FASTENAL CO,Q,55.9375,110776.0,0.289625
11618,29/05/1998,11,FASTENAL CO,Q,49.5,65810.0,-0.115084
11618,30/06/1998,11,FASTENAL CO,Q,46.4375,55850.0,-0.061869
11618,31/07/1998,11,FASTENAL CO,Q,43.65625,91629.0,-0.059892
11618,31/08/1998,11,FASTENAL CO,Q,29.1875,95096.0,-0.331424
11618,30/09/1998,11,FASTENAL CO,Q,25.0,87611.0,-0.143469
11618,30/10/1998,11,FASTENAL CO,Q,36.125,115436.0,0.445000
11618,30/11/1998,11,FASTENAL CO,Q,41.25,46112.0,0.141869
11618,31/12/1998,11,FASTENAL CO,Q,44.0,56718.0,0.066667
11618,29/01/1999,11,FASTENAL CO,Q,38.5625,50286.0,-0.123580
11618,26/02/1999,11,FASTENAL CO,Q,38.0,41823.0,-0.013549
11618,31/03/1999,11,FASTENAL CO,Q,35.0625,39389.0,-0.077303
11618,30/04/1999,11,FASTENAL CO,Q,47.75,75546.0,0.361854
11618,28/05/1999,11,FASTENAL CO,Q,51.25,56720.0,0.073298
11618,30/06/1999,11,FASTENAL CO,Q,52.4375,56464.0,0.023171
11618,30/07/1999,11,FASTENAL CO,Q,59.125,52267.0,0.127533
11618,31/08/1999,11,FASTENAL CO,Q,50.125,64104.0,-0.152220
11618,30/09/1999,11,FASTENAL CO,Q,47.125,37958.0,-0.059850
11618,29/10/1999,11,FASTENAL CO,Q,36.25,93408.0,-0.230769
11618,30/11/1999,11,FASTENAL CO,Q,38.5,68205.0,0.062069
11618,31/12/1999,11,FASTENAL CO,Q,44.9375,66594.0,0.167208
11618,31/01/2000,11,FASTENAL CO,Q,43.75,57166.0,-0.026426
11618,29/02/2000,11,FASTENAL CO,Q,44.1875,33385.0,0.011829
11618,31/03/2000,11,FASTENAL CO,Q,47.875,66468.0,0.083451
11618,28/04/2000,11,FASTENAL CO,Q,58.4375,89006.0,0.220627
11618,31/05/2000,11,FASTENAL CO,Q,63.125,99656.0,0.080214
11618,30/06/2000,11,FASTENAL CO,Q,50.625,102000.0,-0.198020
11618,31/07/2000,11,FASTENAL CO,Q,61.75,29630.0,0.219753
11618,31/08/2000,11,FASTENAL CO,Q,63.875,28655.0,0.034413
11618,29/09/2000,11,FASTENAL CO,Q,57.625,33950.0,-0.097847
11618,31/10/2000,11,FASTENAL CO,Q,57.4375,79328.0,-0.003254
11618,30/11/2000,11,FASTENAL CO,Q,61.625,31966.0,0.072905
11618,29/12/2000,11,FASTENAL CO,Q,54.875,70528.0,-0.109533
11618,31/01/2001,11,FASTENAL CO,Q,56.5625,64207.0,0.030752
11618,28/02/2001,11,FASTENAL CO,Q,60.0,36937.0,0.062365
11618,30/03/2001,11,FASTENAL CO,Q,54.5,161827.0,-0.091667
11618,30/04/2001,11,FASTENAL CO,Q,64.85,122581.0,0.189908
11618,31/05/2001,11,FASTENAL CO,Q,67.11,90957.0,0.034850
11618,29/06/2001,11,FASTENAL CO,Q,61.98,73505.0,-0.076442
11618,31/07/2001,11,FASTENAL CO,Q,65.5,44393.0,0.056793
11618,31/08/2001,11,FASTENAL CO,Q,65.75,49579.0,0.003817
11618,28/09/2001,11,FASTENAL CO,Q,56.98,59659.0,-0.133384
11618,31/10/2001,11,FASTENAL CO,Q,59.05,65344.0,0.036329
11618,30/11/2001,11,FASTENAL CO,Q,60.29,48641.0,0.020999
11618,31/12/2001,11,FASTENAL CO,Q,66.43,47870.0,0.101841
11618,31/01/2002,11,FASTENAL CO,Q,66.91,53099.0,0.007226
11618,28/02/2002,11,FASTENAL CO,Q,74.74,48869.0,0.118517
11618,28/03/2002,11,FASTENAL CO,Q,75.32,48981.0,0.007760
11618,30/04/2002,11,FASTENAL CO,Q,83.64,72176.0,0.110462
11618,31/05/2002,11,FASTENAL CO,Q,39.51,71291.0,-0.055237
11618,28/06/2002,11,FASTENAL CO,Q,38.51,94860.0,-0.025310
11618,31/07/2002,11,FASTENAL CO,Q,38.07,174579.0,-0.011426
11618,30/08/2002,11,FASTENAL CO,Q,35.22,128316.0,-0.074862
11618,30/09/2002,11,FASTENAL CO,Q,31.58,123542.0,-0.103350
11618,31/10/2002,11,FASTENAL CO,Q,33.95,154650.0,0.075048
11618,29/11/2002,11,FASTENAL CO,Q,35.73,100795.0,0.052430
11618,31/12/2002,11,FASTENAL CO,Q,37.39,270993.0,0.046460
11618,31/01/2003,11,FASTENAL CO,Q,33.12,171429.0,-0.114202
11618,28/02/2003,11,FASTENAL CO,Q,33.26,95277.0,0.006039
11618,31/03/2003,11,FASTENAL CO,Q,28.19,186918.0,-0.152435
11618,30/04/2003,11,FASTENAL CO,Q,34.52,163622.0,0.224548
11618,30/05/2003,11,FASTENAL CO,Q,33.43,157096.0,-0.031576
11618,30/06/2003,11,FASTENAL CO,Q,33.94,124742.0,0.015256
11618,31/07/2003,11,FASTENAL CO,Q,37.9,138981.0,0.116677
11618,29/08/2003,11,FASTENAL CO,Q,40.43,83216.0,0.066755
11618,30/09/2003,11,FASTENAL CO,Q,37.77,121747.0,-0.062083
11618,31/10/2003,11,FASTENAL CO,Q,44.47,173771.0,0.177389
11618,28/11/2003,11,FASTENAL CO,Q,49.68,102405.0,0.117158
11618,31/12/2003,11,FASTENAL CO,Q,49.75,114332.0,0.001409
11618,30/01/2004,11,FASTENAL CO,Q,47.9,89146.0,-0.037186
11618,27/02/2004,11,FASTENAL CO,Q,48.44,77257.0,0.014405
11618,31/03/2004,11,FASTENAL CO,Q,53.69,144306.0,0.108382
11618,30/04/2004,11,FASTENAL CO,Q,54.85,108480.0,0.021606
11618,28/05/2004,11,FASTENAL CO,Q,51.76,116206.0,-0.056335
11618,30/06/2004,11,FASTENAL CO,Q,56.83,96390.0,0.097952
11618,30/07/2004,11,FASTENAL CO,Q,62.38,166325.0,0.097660
11618,31/08/2004,11,FASTENAL CO,Q,62.78,150290.0,0.010420
11618,30/09/2004,11,FASTENAL CO,Q,57.6,143492.0,-0.082510
11618,29/10/2004,11,FASTENAL CO,Q,55.23,232117.0,-0.041146
11618,30/11/2004,11,FASTENAL CO,Q,61.16,117708.0,0.107369
11618,31/12/2004,11,FASTENAL CO,Q,61.56,91666.0,0.006540
11618,31/01/2005,11,FASTENAL CO,Q,60.13,119511.0,-0.023229
11618,28/02/2005,11,FASTENAL CO,Q,58.46,91364.0,-0.022618
11618,31/03/2005,11,FASTENAL CO,Q,55.3,116210.0,-0.054054
11618,29/04/2005,11,FASTENAL CO,Q,53.52,201568.0,-0.032188
11618,31/05/2005,11,FASTENAL CO,Q,58.12,120029.0,0.085949
11618,30/06/2005,11,FASTENAL CO,Q,61.25,143788.0,0.053854
11618,29/07/2005,11,FASTENAL CO,Q,65.64,106145.0,0.071673
11618,31/08/2005,11,FASTENAL CO,Q,60.58,111983.0,-0.072364
11618,30/09/2005,11,FASTENAL CO,Q,61.09,106327.0,0.008419
11618,31/10/2005,11,FASTENAL CO,Q,70.13,192607.0,0.147978
11618,30/11/2005,11,FASTENAL CO,Q,39.7,262084.0,0.132183
11618,30/12/2005,11,FASTENAL CO,Q,39.13,173150.0,-0.014358
11618,31/01/2006,11,FASTENAL CO,Q,38.15,281201.0,-0.025045
11618,28/02/2006,11,FASTENAL CO,Q,43.91,172552.0,0.156225
11618,31/03/2006,11,FASTENAL CO,Q,47.34,181657.0,0.078114
11618,28/04/2006,11,FASTENAL CO,Q,46.81,141274.0,-0.011196
11618,31/05/2006,11,FASTENAL CO,Q,43.0,171258.0,-0.081393
11618,30/06/2006,11,FASTENAL CO,Q,40.29,300860.0,-0.063023
11618,31/07/2006,11,FASTENAL CO,Q,35.57,321818.0,-0.117151
11618,31/08/2006,11,FASTENAL CO,Q,36.68,189710.0,0.036829
11618,29/09/2006,11,FASTENAL CO,Q,38.59,191801.0,0.052072
11618,31/10/2006,11,FASTENAL CO,Q,40.24,214129.0,0.042757
11618,30/11/2006,11,FASTENAL CO,Q,35.99,223251.0,-0.105616
11618,29/12/2006,11,FASTENAL CO,Q,35.88,194483.0,-0.003056
11618,31/01/2007,11,FASTENAL CO,Q,37.28,295000.0,0.039019
11618,28/02/2007,11,FASTENAL CO,Q,35.27,218413.0,-0.048283
11618,30/03/2007,11,FASTENAL CO,Q,35.05,304117.0,-0.006238
11618,30/04/2007,11,FASTENAL CO,Q,41.12,303734.0,0.173181
11618,31/05/2007,11,FASTENAL CO,Q,43.34,194004.0,0.053988
11618,29/06/2007,11,FASTENAL CO,Q,41.86,220927.0,-0.034149
11618,31/07/2007,11,FASTENAL CO,Q,45.07,307245.0,0.076684
11618,31/08/2007,11,FASTENAL CO,Q,45.61,418836.0,0.017085
11618,28/09/2007,11,FASTENAL CO,Q,45.41,156563.0,-0.004385
11618,31/10/2007,11,FASTENAL CO,Q,44.48,274488.0,-0.020480
11618,30/11/2007,11,FASTENAL CO,Q,39.64,256485.0,-0.108813
11618,31/12/2007,11,FASTENAL CO,Q,40.42,192971.0,0.019677
11618,31/01/2008,11,FASTENAL CO,Q,40.41,598392.0,-0.000247
11618,29/02/2008,11,FASTENAL CO,Q,40.66,329625.0,0.012373
11618,31/03/2008,11,FASTENAL CO,Q,45.93,418253.0,0.129611
11618,30/04/2008,11,FASTENAL CO,Q,48.81,463464.0,0.062704
11618,30/05/2008,11,FASTENAL CO,Q,49.44,320134.0,0.012907
11618,30/06/2008,11,FASTENAL CO,Q,43.16,330100.0,-0.127023
11618,31/07/2008,11,FASTENAL CO,Q,48.86,520657.0,0.132067
11618,29/08/2008,11,FASTENAL CO,Q,51.93,336957.0,0.068359
11618,30/09/2008,11,FASTENAL CO,Q,49.39,740029.0,-0.048912
11618,31/10/2008,11,FASTENAL CO,Q,40.26,908393.0,-0.184855
11618,28/11/2008,11,FASTENAL CO,Q,38.51,482971.0,-0.043467
11618,31/12/2008,11,FASTENAL CO,Q,34.85,504948.0,-0.088029
11618,30/01/2009,11,FASTENAL CO,Q,34.18,465700.0,-0.019225
11618,27/02/2009,11,FASTENAL CO,Q,30.12,425160.0,-0.108543
11618,31/03/2009,11,FASTENAL CO,Q,32.155,558202.0,0.067563
11618,30/04/2009,11,FASTENAL CO,Q,38.36,482279.0,0.192972
11618,29/05/2009,11,FASTENAL CO,Q,33.22,350253.0,-0.133994
11618,30/06/2009,11,FASTENAL CO,Q,33.17,412582.0,-0.001505
11618,31/07/2009,11,FASTENAL CO,Q,35.57,466479.0,0.072355
11618,31/08/2009,11,FASTENAL CO,Q,36.2,287254.0,0.028114
11618,30/09/2009,11,FASTENAL CO,Q,38.7,311784.0,0.069061
11618,30/10/2009,11,FASTENAL CO,Q,34.5,409770.0,-0.108527
11618,30/11/2009,11,FASTENAL CO,Q,37.08,233071.0,0.074783
11618,31/12/2009,11,FASTENAL CO,Q,41.64,235718.0,0.122977
11618,29/01/2010,11,FASTENAL CO,Q,41.48,375765.0,-0.003842
11618,26/02/2010,11,FASTENAL CO,Q,44.37,236116.0,0.079315
11618,31/03/2010,11,FASTENAL CO,Q,47.99,274990.0,0.081587
11618,30/04/2010,11,FASTENAL CO,Q,54.69,356272.0,0.139612
11618,28/05/2010,11,FASTENAL CO,Q,50.44,288125.0,-0.077711
11618,30/06/2010,11,FASTENAL CO,Q,50.19,257191.0,-0.004956
11618,30/07/2010,11,FASTENAL CO,Q,49.08,322032.0,-0.022116
11618,31/08/2010,11,FASTENAL CO,Q,45.27,252006.0,-0.069071
11618,30/09/2010,11,FASTENAL CO,Q,53.19,274269.0,0.174950
11618,29/10/2010,11,FASTENAL CO,Q,51.48,225602.0,-0.032149
11618,30/11/2010,11,FASTENAL CO,Q,53.52,177282.0,0.047786
11618,31/12/2010,11,FASTENAL CO,Q,59.91,178891.0,0.119395
11618,31/01/2011,11,FASTENAL CO,Q,58.06,215879.0,-0.030880
11618,28/02/2011,11,FASTENAL CO,Q,62.13,152347.0,0.078712
11618,31/03/2011,11,FASTENAL CO,Q,64.83,188085.0,0.043457
11618,29/04/2011,11,FASTENAL CO,Q,67.09,236156.0,0.038871
11618,31/05/2011,11,FASTENAL CO,Q,33.18,209084.0,-0.010881
11618,30/06/2011,11,FASTENAL CO,Q,35.99,444909.0,0.084690
11618,29/07/2011,11,FASTENAL CO,Q,33.65,482363.0,-0.061406
11618,31/08/2011,11,FASTENAL CO,Q,33.47,757369.0,-0.005349
11618,30/09/2011,11,FASTENAL CO,Q,33.28,663202.0,-0.005677
11618,31/10/2011,11,FASTENAL CO,Q,38.09,681496.0,0.148738
11618,30/11/2011,11,FASTENAL CO,Q,41.65,469058.0,0.093463
11618,30/12/2011,11,FASTENAL CO,Q,43.61,413572.0,0.047059
11618,31/01/2012,11,FASTENAL CO,Q,46.68,520971.0,0.074295
11618,29/02/2012,11,FASTENAL CO,Q,52.68,434519.0,0.128535
11618,30/03/2012,11,FASTENAL CO,Q,54.1,461287.0,0.026955
11618,30/04/2012,11,FASTENAL CO,Q,46.82,627195.0,-0.131423
11618,31/05/2012,11,FASTENAL CO,Q,44.23,660838.0,-0.055318
11618,29/06/2012,11,FASTENAL CO,Q,40.31,565567.0,-0.088628
11618,31/07/2012,11,FASTENAL CO,Q,43.12,456858.0,0.074423
11618,31/08/2012,11,FASTENAL CO,Q,43.09,340730.0,-0.000696
11618,28/09/2012,11,FASTENAL CO,Q,42.99,416081.0,-0.002321
11618,31/10/2012,11,FASTENAL CO,Q,44.7,423694.0,0.044662
11618,30/11/2012,11,FASTENAL CO,Q,41.81,483254.0,-0.064653
11618,31/12/2012,11,FASTENAL CO,Q,46.65,424417.0,0.127721
11618,31/01/2013,11,FASTENAL CO,Q,49.68,459392.0,0.067095
11618,28/02/2013,11,FASTENAL CO,Q,51.63,297499.0,0.039251
11618,28/03/2013,11,FASTENAL CO,Q,51.33,254267.0,-0.005811
11618,30/04/2013,11,FASTENAL CO,Q,49.05,405150.0,-0.040522
11618,31/05/2013,11,FASTENAL CO,Q,52.18,362770.0,0.063812
11618,28/06/2013,11,FASTENAL CO,Q,45.79,399924.0,-0.122461
11618,31/07/2013,11,FASTENAL CO,Q,49.03,403367.0,0.076217
11618,30/08/2013,11,FASTENAL CO,Q,43.99,313443.0,-0.102794
11618,30/09/2013,11,FASTENAL CO,Q,50.27,332073.0,0.142760
11618,31/10/2013,11,FASTENAL CO,Q,49.83,471664.0,-0.003780
11618,29/11/2013,11,FASTENAL CO,Q,46.53,408228.0,-0.066225
11618,31/12/2013,11,FASTENAL CO,Q,47.51,420608.0,0.021062
11618,31/01/2014,11,FASTENAL CO,Q,43.93,623687.0,-0.070090
11618,28/02/2014,11,FASTENAL CO,Q,47.19,449292.0,0.074209
11618,31/03/2014,11,FASTENAL CO,Q,49.3,437640.0,0.044713
11618,30/04/2014,11,FASTENAL CO,Q,50.08,516271.0,0.020893
11618,30/05/2014,11,FASTENAL CO,Q,48.75,288492.0,-0.026558
11618,30/06/2014,11,FASTENAL CO,Q,49.49,244320.0,0.015180
11618,31/07/2014,11,FASTENAL CO,Q,44.355,597711.0,-0.098707
11618,29/08/2014,11,FASTENAL CO,Q,45.28,335910.0,0.020854
11618,30/09/2014,11,FASTENAL CO,Q,44.9,286966.0,-0.008392
11618,31/10/2014,11,FASTENAL CO,Q,44.04,527872.0,-0.013586
11618,28/11/2014,11,FASTENAL CO,Q,45.2,307433.0,0.026340
11618,31/12/2014,11,FASTENAL CO,Q,47.56,345148.0,0.052212
11618,30/01/2015,11,FASTENAL CO,Q,44.4,441465.0,-0.060555
11618,27/02/2015,11,FASTENAL CO,Q,41.55,641827.0,-0.064189
11618,31/03/2015,11,FASTENAL CO,Q,41.435,919504.0,-0.002768
11618,30/04/2015,11,FASTENAL CO,Q,42.62,742106.0,0.035357
11618,29/05/2015,11,FASTENAL CO,Q,41.51,369028.0,-0.026044
11618,30/06/2015,11,FASTENAL CO,Q,42.18,323960.0,0.016141
11618,31/07/2015,11,FASTENAL CO,Q,41.86,565828.0,-0.000948
11618,31/08/2015,11,FASTENAL CO,Q,38.54,554214.0,-0.079312
11618,30/09/2015,11,FASTENAL CO,Q,36.61,515680.0,-0.050078
11618,30/10/2015,11,FASTENAL CO,Q,39.16,712086.0,0.077301
11618,30/11/2015,11,FASTENAL CO,Q,40.58,477727.0,0.036262
11618,31/12/2015,11,FASTENAL CO,Q,40.82,538692.0,0.005914
11618,29/01/2016,11,FASTENAL CO,Q,40.56,866614.0,0.000980
11618,29/02/2016,11,FASTENAL CO,Q,45.29,751511.0,0.116617
11618,31/03/2016,11,FASTENAL CO,Q,49.0,596838.0,0.081917
11618,29/04/2016,11,FASTENAL CO,Q,46.79,659510.0,-0.038980
11618,31/05/2016,11,FASTENAL CO,Q,46.03,494236.0,-0.016243
11618,30/06/2016,11,FASTENAL CO,Q,44.39,538425.0,-0.035629
11618,29/07/2016,11,FASTENAL CO,Q,42.75,715665.0,-0.030187
11618,31/08/2016,11,FASTENAL CO,Q,43.11,382728.0,0.008421
11618,30/09/2016,11,FASTENAL CO,Q,41.78,499693.0,-0.030851
11618,31/10/2016,11,FASTENAL CO,Q,38.98,581611.0,-0.059837
11618,30/11/2016,11,FASTENAL CO,Q,47.4,610970.0,0.216008
11618,30/12/2016,11,FASTENAL CO,Q,46.98,519596.0,-0.008861
11618,31/01/2017,11,FASTENAL CO,Q,49.68,623480.0,0.064283
11618,28/02/2017,11,FASTENAL CO,Q,50.03,324419.0,0.007045
11618,31/03/2017,11,FASTENAL CO,Q,51.5,453117.0,0.029382
11618,28/04/2017,11,FASTENAL CO,Q,44.68,730351.0,-0.126214
11618,31/05/2017,11,FASTENAL CO,Q,43.17,642517.0,-0.033796
11618,30/06/2017,11,FASTENAL CO,Q,43.53,696000.0,0.008339
11618,31/07/2017,11,FASTENAL CO,Q,42.96,909817.0,-0.005743
11618,31/08/2017,11,FASTENAL CO,Q,42.67,581699.0,-0.006750
11618,29/09/2017,11,FASTENAL CO,Q,45.58,471205.0,0.068198
11618,31/10/2017,11,FASTENAL CO,Q,46.97,651943.0,0.037516
11618,30/11/2017,11,FASTENAL CO,Q,52.39,376503.0,0.115393
11618,29/12/2017,11,FASTENAL CO,Q,54.69,431428.0,0.043901
11618,31/01/2018,11,FASTENAL CO,Q,54.96,682676.0,0.011702
11618,28/02/2018,11,FASTENAL CO,Q,54.72,478906.0,-0.004367
11618,29/03/2018,11,FASTENAL CO,Q,54.59,530661.0,-0.002376
11618,30/04/2018,11,FASTENAL CO,Q,49.99,783768.0,-0.077487
11618,31/05/2018,11,FASTENAL CO,Q,53.23,454159.0,0.064813
11618,29/06/2018,11,FASTENAL CO,Q,48.13,520841.0,-0.095811
11618,31/07/2018,11,FASTENAL CO,Q,56.93,910936.0,0.191149
11618,31/08/2018,11,FASTENAL CO,Q,58.36,438983.0,0.025119
11618,28/09/2018,11,FASTENAL CO,Q,58.02,387881.0,-0.005826
11618,31/10/2018,11,FASTENAL CO,Q,51.41,894669.0,-0.107032
11618,30/11/2018,11,FASTENAL CO,Q,59.26,744370.0,0.152694
11618,31/12/2018,11,FASTENAL CO,Q,52.29,521142.0,-0.117617
11618,31/01/2019,11,FASTENAL CO,Q,60.46,719361.0,0.164467
11618,28/02/2019,11,FASTENAL CO,Q,62.94,407289.0,0.041019
11618,29/03/2019,11,FASTENAL CO,Q,64.31,346461.0,0.021767
11618,30/04/2019,11,FASTENAL CO,Q,70.55,474430.0,0.103716
11618,31/05/2019,11,FASTENAL CO,Q,30.59,713749.0,-0.132814
11618,28/06/2019,11,FASTENAL CO,Q,32.59,783081.0,0.065381
11618,31/07/2019,11,FASTENAL CO,Q,30.8,1094513.0,-0.048174
11618,30/08/2019,11,FASTENAL CO,Q,30.62,914026.0,-0.005844
11618,30/09/2019,11,FASTENAL CO,Q,32.67,804852.0,0.066950
11618,31/10/2019,11,FASTENAL CO,Q,35.94,1426577.0,0.106826
11618,29/11/2019,11,FASTENAL CO,Q,35.52,688274.0,-0.011686
11618,31/12/2019,11,FASTENAL CO,Q,36.95,664216.0,0.040259
11618,31/01/2020,11,FASTENAL CO,Q,34.88,982605.0,-0.049256
11618,28/02/2020,11,FASTENAL CO,Q,34.22,787095.0,-0.018922
11618,31/03/2020,11,FASTENAL CO,Q,31.25,1791282.0,-0.086791
11618,30/04/2020,11,FASTENAL CO,Q,36.22,1053791.0,0.167040
11618,29/05/2020,11,FASTENAL CO,Q,41.26,850884.0,0.139150
11618,30/06/2020,11,FASTENAL CO,Q,42.84,890373.0,0.038294
11618,31/07/2020,11,FASTENAL CO,Q,47.04,961691.0,0.103875
11618,31/08/2020,11,FASTENAL CO,Q,48.86,562965.0,0.038690
11618,30/09/2020,11,FASTENAL CO,Q,45.09,814527.0,-0.077159
11618,30/10/2020,11,FASTENAL CO,Q,43.23,736315.0,-0.035706
11618,30/11/2020,11,FASTENAL CO,Q,49.45,622877.0,0.143882
11618,31/12/2020,11,FASTENAL CO,Q,48.83,624016.0,-0.004449
11618,29/01/2021,11,FASTENAL CO,Q,45.59,665838.0,-0.066353
11618,26/02/2021,11,FASTENAL CO,Q,46.37,527901.0,0.023251
11618,31/03/2021,11,FASTENAL CO,Q,50.28,903916.0,0.084322
11618,30/04/2021,11,FASTENAL CO,Q,52.28,732287.0,0.045346
11618,28/05/2021,11,FASTENAL CO,Q,53.04,547032.0,0.014537
11618,30/06/2021,11,FASTENAL CO,Q,52.0,651796.0,-0.019608
11618,30/07/2021,11,FASTENAL CO,Q,54.77,707647.0,0.058654
11618,31/08/2021,11,FASTENAL CO,Q,55.85,480941.0,0.019719
11618,30/09/2021,11,FASTENAL CO,Q,51.61,566930.0,-0.075918
11618,29/10/2021,11,FASTENAL CO,Q,57.08,619889.0,0.111413
11618,30/11/2021,11,FASTENAL CO,Q,59.17,570060.0,0.036615
11618,31/12/2021,11,FASTENAL CO,Q,64.06,620922.0,0.082643
11618,31/01/2022,11,FASTENAL CO,Q,56.68,724300.0,-0.115204
11618,28/02/2022,11,FASTENAL CO,Q,51.46,641467.0,-0.086627
11618,31/03/2022,11,FASTENAL CO,Q,59.4,815413.0,0.154295
11618,29/04/2022,11,FASTENAL CO,Q,55.31,726235.0,-0.063636
11618,31/05/2022,11,FASTENAL CO,Q,53.56,723346.0,-0.031640
11618,30/06/2022,11,FASTENAL CO,Q,49.92,660218.0,-0.067961
11618,29/07/2022,11,FASTENAL CO,Q,51.36,730030.0,0.035056
11618,31/08/2022,11,FASTENAL CO,Q,50.33,593816.0,-0.020054
11618,30/09/2022,11,FASTENAL CO,Q,46.04,762991.0,-0.085237
11618,31/10/2022,11,FASTENAL CO,Q,48.33,845928.0,0.056473
11618,30/11/2022,11,FASTENAL CO,Q,51.51,657960.0,0.065798
11618,30/12/2022,11,FASTENAL CO,Q,47.32,705549.0,-0.081343
11618,31/01/2023,11,FASTENAL CO,Q,50.55,757219.0,0.068259
11618,28/02/2023,11,FASTENAL CO,Q,51.56,568551.0,0.026904
11618,31/03/2023,11,FASTENAL CO,Q,53.94,724422.0,0.046160
11618,28/04/2023,11,FASTENAL CO,Q,53.84,700666.0,0.004635
11618,31/05/2023,11,FASTENAL CO,Q,53.85,528608.0,0.000186
11618,30/06/2023,11,FASTENAL CO,Q,58.99,718772.0,0.095450
11618,31/07/2023,11,FASTENAL CO,Q,58.61,780865.0,-0.000509
11618,31/08/2023,11,FASTENAL CO,Q,57.58,524814.0,-0.017574
11618,29/09/2023,11,FASTENAL CO,Q,54.64,558501.0,-0.051059
11618,31/10/2023,11,FASTENAL CO,Q,58.34,932915.0,0.074122
11618,30/11/2023,11,FASTENAL CO,Q,59.97,608282.0,0.027940
11618,29/12/2023,11,FASTENAL CO,Q,64.77,664671.0,0.086376
11618,31/01/2024,11,FASTENAL CO,Q,68.23,1012088.0,0.059441
